serial_no,location_id,status,intake_date,used_date,current_order_id,note
240123120030009,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030079,ULS,USED,2023-12-28,2024-01-12,,울산/엠지엘
240123120030083,ULS,USED,2023-12-28,2024-03-27,,울산/엠지엘
240123120030087,ULS,USED,2023-12-28,2024-01-31,,울산/엠지엘
240123120030107,ULS,USED,2023-12-28,2024-03-27,,울산/엠지엘
240123120030113,ULS,USED,2023-12-28,2024-03-07,,울산/엠지엘
240123120030014,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030015,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030016,ULS,USED,2023-12-28,2024-01-04,,울산/엠지엘
240123120030189,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030315,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030313,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030230,ULS,USED,2023-12-28,2024-03-11,,울산/엠지엘
240123120030188,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030287,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030187,ULS,USED,2023-12-28,2024-01-09,,울산/엠지엘
240123120030265,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030261,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030258,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030257,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030254,ULS,USED,2023-12-28,2024-01-04,,울산/엠지엘
240123120030251,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030206,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030196,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030192,ULS,USED,2023-12-28,2024-02-01,,울산/엠지엘
240123120030190,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030277,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030195,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030185,ULS,USED,2023-12-28,2024-01-10,,울산/엠지엘
240123120030253,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030247,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030228,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030227,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030226,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030208,ULS,USED,2023-12-28,2024-02-06,,울산/엠지엘
240123120030288,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030285,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030307,ULS,USED,2023-12-28,2024-01-12,,울산/엠지엘
240123120030248,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030298,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030284,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030271,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030242,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030249,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030223,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030222,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030218,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030061,ULS,USED,2023-12-28,2024-01-19,,울산/엠지엘
240123120030044,ULS,USED,2023-12-28,2024-01-26,,울산/엠지엘
240123120030065,ULS,USED,2023-12-28,2024-01-11,,울산/엠지엘
240123120030074,ULS,USED,2023-12-28,2024-03-15,,울산/엠지엘
240123120030030,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030033,ETC,USED,2023-12-28,2024-03-21,,주식회사 선진티엘에스
240123120030100,ULS,USED,2023-12-28,2024-01-22,,울산/엠지엘
240123120030110,ULS,USED,2023-12-28,2024-03-23,,울산/엠지엘
240123120030111,ULS,USED,2023-12-28,2024-03-08,,울산/엠지엘
240123120030115,ULS,USED,2023-12-28,2024-03-06,,울산/엠지엘
240123120030073,ULS,USED,2023-12-28,2024-03-15,,울산/엠지엘
240123120030121,ULS,USED,2023-12-28,2024-03-06,,울산/엠지엘
240123120030080,ULS,USED,2023-12-28,2024-03-19,,울산/엠지엘
240123120030081,ULS,USED,2023-12-28,2024-03-27,,울산/엠지엘
240123120030084,ULS,USED,2023-12-28,2024-03-27,,울산/엠지엘
240123120030089,ULS,USED,2023-12-28,2024-01-31,,울산/엠지엘
240123120030095,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030127,ULS,USED,2023-12-28,2024-03-06,,울산/엠지엘
240123120030119,ULS,USED,2023-12-28,2024-03-06,,울산/엠지엘
240123120030147,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030149,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030154,ULS,USED,2023-12-28,2024-01-18,,울산/엠지엘
240123120030158,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030159,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030161,ULS,USED,2023-12-28,2024-03-05,,울산/엠지엘
240123120030162,ULS,USED,2023-12-28,2024-03-04,,울산/엠지엘
240123120030246,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030233,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030299,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030269,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030221,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030214,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030213,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030212,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030210,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030209,ULS,USED,2023-12-28,2024-02-06,,울산/엠지엘
240123120030308,ULS,USED,2023-12-28,2024-01-12,,울산/엠지엘
240123120030301,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030263,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030260,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030183,ULS,USED,2023-12-28,2024-01-10,,울산/엠지엘
240123120030270,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030204,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030202,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030200,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030186,ULS,USED,2023-12-28,2024-01-09,,울산/엠지엘
240123120030314,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030302,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030243,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030225,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030184,ULS,USED,2023-12-28,2024-01-10,,울산/엠지엘
240123120030316,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030235,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030300,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030282,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030309,ULS,USED,2023-12-28,2024-01-12,,울산/엠지엘
240123120030292,ULS,USED,2023-12-28,2024-01-22,,울산/엠지엘
240123120030318,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030245,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030278,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030266,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030229,ULS,USED,2023-12-28,2024-03-11,,울산/엠지엘
240123120030220,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030219,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030216,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030310,ULS,USED,2023-12-28,2024-01-12,,울산/엠지엘
240123120030273,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030272,ULS,USED,2023-12-28,2024-01-22,,울산/엠지엘
240123120030267,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030304,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030259,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030312,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030297,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030317,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030217,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030215,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030268,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030262,ULS,USED,2023-12-28,2024-01-18,,울산/엠지엘
240123120030256,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030255,ULS,USED,2023-12-28,2024-01-05,,울산/엠지엘
240123120030289,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030286,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030211,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030241,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030239,ETC,USED,2023-12-28,2024-03-11,,주식회사 선진티엘에스
240123120030237,ETC,USED,2023-12-28,2024-03-06,,주식회사 선진티엘에스
240123120030236,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030234,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030194,ULS,USED,2023-12-28,2024-01-31,,울산/엠지엘
240123120030191,ULS,USED,2023-12-28,2024-02-01,,울산/엠지엘
240123120011119,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
220123120012001,ULS,USED,2023-12-21,2026-05-14,,울산/엠지엘
220123120012006,ULS,USED,2023-12-21,2025-07-15,,울산/엠지엘
220123120012013,ULS,USED,2023-12-21,2025-01-01,,울산/엠지엘
220123120012015,ULS,USED,2023-12-21,2025-01-17,,울산/엠지엘
240123120011076,ULS,USED,2023-12-21,2024-01-13,,울산/엠지엘
240123120011081,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011004,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011005,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011026,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011027,ULS,USED,2023-12-21,2024-02-29,,울산/엠지엘
240123120011028,ULS,USED,2023-12-21,2024-02-20,,울산/엠지엘
240123120011035,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011041,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011042,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011057,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011039,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011050,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
220123120012005,ULS,USED,2023-12-21,2025-03-30,,울산/엠지엘
220123120012009,ULS,USED,2023-12-21,2025-07-15,,울산/엠지엘
220123120012012,ULS,USED,2023-12-21,2025-04-25,,울산/엠지엘
240123120011036,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011021,ULS,USED,2023-12-21,2024-02-06,,울산/엠지엘
240123120011073,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
240123120011079,ULS,USED,2023-12-21,2024-01-29,,울산/엠지엘
240123120011064,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011120,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
220123120012029,ULS,USED,2023-12-21,2024-04-13,,울산/엠지엘
240123120011086,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011115,ULS,USED,2023-12-21,2024-01-10,,울산/엠지엘
220123120012017,ULS,USED,2023-12-21,2025-01-12,,울산/엠지엘
240123120011007,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011010,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
220123120012023,ULS,USED,2023-12-21,2024-07-17,,울산/엠지엘
220123120012024,ULS,USED,2023-12-21,2024-06-25,,울산/엠지엘
240123120030306,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030311,ULS,USED,2023-12-28,2024-01-31,,울산/엠지엘
240123120030305,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030274,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030252,ULS,USED,2023-12-28,2024-01-04,,울산/엠지엘
240123120030250,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030240,ETC,USED,2023-12-28,2024-03-11,,주식회사 선진티엘에스
240123120030238,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030232,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030231,ULS,USED,2023-12-28,2024-03-01,,울산/엠지엘
240123120030224,ULS,USED,2023-12-28,2024-03-12,,울산/엠지엘
240123120030207,ULS,USED,2023-12-28,2024-02-06,,울산/엠지엘
240123120030205,ULS,USED,2023-12-28,2024-02-08,,울산/엠지엘
240123120030203,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030201,ULS,USED,2023-12-28,2024-02-07,,울산/엠지엘
240123120030199,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030198,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030197,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030193,ULS,USED,2023-12-28,2024-01-29,,울산/엠지엘
240123120030264,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030244,ULS,USED,2023-12-28,2024-03-14,,울산/엠지엘
240123120030320,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030319,ULS,USED,2023-12-28,2024-01-30,,울산/엠지엘
240123120030283,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030303,ULS,USED,2023-12-28,2024-01-17,,울산/엠지엘
240123120030293,ULS,USED,2023-12-28,2024-01-22,,울산/엠지엘
240123120030291,ULS,USED,2023-12-28,2024-01-22,,울산/엠지엘
240123120030290,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120030281,ULS,USED,2023-12-28,2024-02-29,,울산/엠지엘
240123120011002,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011013,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
220123120012004,ULS,USED,2023-12-21,2026-01-08,,울산/엠지엘
220123120012008,ULS,USED,2023-12-21,2025-02-12,,울산/엠지엘
220123120012025,ULS,USED,2023-12-21,2024-05-20,,울산/엠지엘
240123120011023,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
220123120012011,ULS,USED,2023-12-21,2025-04-25,,울산/엠지엘
220123120012019,ULS,USED,2023-12-21,2024-08-13,,울산/엠지엘
240123120011019,ULS,USED,2023-12-21,2024-01-23,,울산/엠지엘
240123120011022,ULS,USED,2023-12-21,2024-02-20,,울산/엠지엘
240123120011025,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
240123120011024,ULS,USED,2023-12-21,2024-02-20,,울산/엠지엘
240123120011072,ULS,USED,2023-12-21,2024-01-31,,울산/엠지엘
220123120012030,ULS,USED,2023-12-21,2024-03-02,,울산/엠지엘
240123120011075,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
240123120011099,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011100,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011106,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
240123120011107,ULS,USED,2023-12-21,2024-04-29,,울산/엠지엘
240123120011108,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011110,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
220123120012016,ULS,USED,2023-12-21,2025-01-01,,울산/엠지엘
240123120011112,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011113,ULS,USED,2023-12-21,2024-01-11,,울산/엠지엘
240123120011116,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
240123120011118,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
220123120012026,ULS,USED,2023-12-21,2024-06-30,,울산/엠지엘
220123120012027,ULS,USED,2023-12-21,2024-03-02,,울산/엠지엘
240123120011017,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011003,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011006,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011034,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011038,ULS,USED,2023-12-21,2024-02-06,,울산/엠지엘
240123120011048,ULS,USED,2023-12-21,2023-12-29,,울산/엠지엘
240123120011049,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
240123120011051,ULS,USED,2023-12-21,2024-01-23,,울산/엠지엘
240123120011054,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011055,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011056,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011059,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011061,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011066,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
240123120011071,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
240123120011001,ULS,USED,2023-12-21,2024-02-01,,울산/엠지엘
240123120011020,ULS,USED,2023-12-21,2024-02-20,,울산/엠지엘
240123120011074,ULS,USED,2023-12-21,2024-01-31,,울산/엠지엘
240123120011009,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011012,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011014,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011015,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011085,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011088,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011058,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011060,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011063,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011065,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011067,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011068,ULS,USED,2023-12-21,2024-01-17,,울산/엠지엘
240123120011077,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
240123120011082,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011090,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011102,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011111,ULS,USED,2023-12-21,2024-01-05,,울산/엠지엘
240123120011117,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
240123110021082,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021099,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
240123110021001,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021094,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
210123110019019,ULS,USED,2023-11-21,2024-01-30,,울산/엠지엘
240123110021004,ULS,USED,2023-11-21,2023-11-30,,울산/엠지엘
240123110021018,ULS,USED,2023-11-21,2023-12-07,,울산/엠지엘
240123110021019,ULS,USED,2023-11-21,2023-12-07,,울산/엠지엘
240123110021026,ULS,USED,2023-11-21,2023-12-05,,울산/엠지엘
240123110021088,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
220123120012021,ULS,USED,2023-12-21,2024-04-29,,울산/엠지엘
240123120011087,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
220123120012002,ULS,USED,2023-12-21,2026-04-08,,울산/엠지엘
240123120011089,ULS,USED,2023-12-21,2024-02-24,,울산/엠지엘
240123120011094,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011095,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011096,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011097,ULS,USED,2023-12-21,2024-02-01,,울산/엠지엘
220123120012003,ULS,USED,2023-12-21,2025-11-13,,울산/엠지엘
220123120012007,ULS,USED,2023-12-21,2025-04-25,,울산/엠지엘
220123120012010,ULS,USED,2023-12-21,2025-07-15,,울산/엠지엘
240123120011103,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
240123120011104,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011018,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011105,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
240123120011109,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011011,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
240123120011091,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011093,ULS,USED,2023-12-21,2024-01-22,,울산/엠지엘
220123120012020,ULS,USED,2023-12-21,2025-01-01,,울산/엠지엘
240123120011029,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011031,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011040,ULS,USED,2023-12-21,2024-02-06,,울산/엠지엘
240123120011083,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011084,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011092,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011008,ULS,USED,2023-12-21,2024-02-02,,울산/엠지엘
240123120011016,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011044,ULS,USED,2023-12-21,2023-12-29,,울산/엠지엘
240123120011052,ULS,USED,2023-12-21,2024-01-24,,울산/엠지엘
240123120011053,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011098,ULS,USED,2023-12-21,2024-01-30,,울산/엠지엘
220123120012022,ULS,USED,2023-12-21,2024-05-11,,울산/엠지엘
220123120012028,ULS,USED,2023-12-21,2024-02-21,,울산/엠지엘
250123120013011,ULS,USED,2023-12-21,2024-01-26,,울산/엠지엘
240123120011037,ULS,USED,2023-12-21,2024-02-04,,울산/엠지엘
240123120011030,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011045,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011046,ULS,USED,2023-12-21,2024-01-12,,울산/엠지엘
240123120011047,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
250123120013012,ULS,USED,2023-12-21,2024-01-26,,울산/엠지엘
250123120013020,ULS,USED,2023-12-21,2024-01-26,,울산/엠지엘
220123120012014,ULS,USED,2023-12-21,2025-02-12,,울산/엠지엘
220123120012018,ULS,USED,2023-12-21,2025-01-01,,울산/엠지엘
240123120011062,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011069,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011070,ULS,USED,2023-12-21,2023-12-21,,울산/엠지엘
240123120011032,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011033,ULS,USED,2023-12-21,2024-02-08,,울산/엠지엘
240123120011043,ULS,USED,2023-12-21,2023-12-27,,울산/엠지엘
240123120011078,ULS,USED,2023-12-21,2024-01-31,,울산/엠지엘
240123120011080,ULS,USED,2023-12-21,2024-01-29,,울산/엠지엘
240123120011101,ULS,USED,2023-12-21,2023-12-26,,울산/엠지엘
240123120011114,ULS,USED,2023-12-21,2024-01-11,,울산/엠지엘
240123110021002,ULS,USED,2023-11-21,2023-11-30,,울산/엠지엘
240123110021003,ULS,USED,2023-11-21,2023-11-21,,울산/엠지엘
240123110021008,ULS,USED,2023-11-21,2023-11-30,,울산/엠지엘
240123110021021,ULS,USED,2023-11-21,2023-12-05,,울산/엠지엘
240123110021022,ULS,USED,2023-11-21,2023-12-05,,울산/엠지엘
240123110021027,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021078,ULS,USED,2023-11-21,2023-12-15,,울산/엠지엘
240123110021087,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021089,ULS,USED,2023-11-21,2023-12-12,,울산/엠지엘
240123110021090,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021068,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021070,ULS,USED,2023-11-21,2023-12-07,,울산/엠지엘
240123110021074,ULS,USED,2023-11-21,2023-12-15,,울산/엠지엘
240123110021075,ULS,USED,2023-11-21,2023-12-15,,울산/엠지엘
240123110021076,ULS,USED,2023-11-21,2023-12-15,,울산/엠지엘
240123110021085,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021086,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021097,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
240123110021083,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021106,ULS,USED,2023-11-21,2023-12-12,,울산/엠지엘
240123110021109,ULS,USED,2023-11-21,2023-11-30,,울산/엠지엘
240123110021067,ULS,USED,2023-11-21,2023-12-05,,울산/엠지엘
240123110021096,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
240123110021101,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021104,ULS,USED,2023-11-21,2023-11-28,,울산/엠지엘
240123110021113,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021119,ULS,USED,2023-11-21,2023-12-08,,울산/엠지엘
240123110021124,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021107,ULS,USED,2023-11-21,2023-11-27,,울산/엠지엘
240123110021103,ULS,USED,2023-11-21,2023-11-28,,울산/엠지엘
240123110021030,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021015,ULS,USED,2023-11-21,2023-12-08,,울산/엠지엘
240123110021028,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021038,ULS,USED,2023-11-21,2023-11-30,,울산/엠지엘
240123110021048,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021065,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021120,ULS,USED,2023-11-21,2023-12-08,,울산/엠지엘
240123110021117,ULS,USED,2023-11-21,2023-12-07,,울산/엠지엘
240123110021122,ULS,USED,2023-11-21,2025-03-26,,울산/엠지엘
240123110021050,ULS,USED,2023-11-21,2023-12-20,,울산/엠지엘
240123110021060,ULS,USED,2023-11-21,2023-12-04,,울산/엠지엘
240123110021073,ULS,USED,2023-11-21,2023-12-15,,울산/엠지엘
240123110021081,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021093,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
240123110021100,ULS,USED,2023-11-21,2023-12-06,,울산/엠지엘
240123110021036,ULS,USED,2023-11-21,2025-03-26,,울산/엠지엘
240123110021043,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
240123110021047,ULS,USED,2023-11-21,2023-12-14,,울산/엠지엘
